Thomas Harley,154.33,8,  KKUPFL ADP: 156.75  |  Elite Prospects Rank: 172  |  Steve Laidlaw: 106  |  Blake: 167  |  DOM (RK): 156
Yegor Sharangovich,154.99,8,  KKUPFL ADP: 167.2  |  Elite Prospects Rank: 117  |  Steve Laidlaw: 228  |  Blake: 145  |  DOM (RK): 151
Dustin Wolf,155.61,5,  KKUPFL ADP: 226.64  |  DOM (RK): 148
Jake Walman,157.4,7,  KKUPFL ADP: 181.93  |  Steve Laidlaw: 143  |  Blake: 123  |  DOM (RK): 160
Pierre-Luc Dubois,157.6,8,  KKUPFL ADP: 195.66  |  Elite Prospects Rank: 129  |  Steve Laidlaw: 146  |  Blake: 100  |  DOM (RK): 164
Claude Giroux,157.67,8,  KKUPFL ADP: 146.62  |  Elite Prospects Rank: 90  |  Steve Laidlaw: 125  |  Blake: 154  |  DOM (RK): 170
Tomas Hertl,158.18,8,  KKUPFL ADP: 126.69  |  Elite Prospects Rank: 86  |  Steve Laidlaw: 120  |  Blake: 115  |  DOM (RK): 178
Thomas Chabot,159.09,8,  KKUPFL ADP: 136.85  |  Elite Prospects Rank: 165  |  Steve Laidlaw: 79  |  Blake: 163  |  DOM (RK): 169
John Gibson,159.51,5,  KKUPFL ADP: 248.24  |  DOM (RK): 150
Jakob Chychrun,160.22,8,  KKUPFL ADP: 129.59  |  Elite Prospects Rank: 247  |  Steve Laidlaw: 88  |  Blake: 113  |  DOM (RK): 167
Anze Kopitar,160.8,8,  KKUPFL ADP: 152.27  |  Elite Prospects Rank: 81  |  Steve Laidlaw: 124  |  Blake: 144  |  DOM (RK): 176
Colton Parayko,162.23,7,  KKUPFL ADP: 213.88  |  Steve Laidlaw: 193  |  Blake: 222  |  DOM (RK): 147
Anthony Stolarz,163.84,5,  KKUPFL ADP: 246.36  |  DOM (RK): 155
Boone Jenner,164.02,8,  KKUPFL ADP: 152.59  |  Elite Prospects Rank: 203  |  Steve Laidlaw: 128  |  Blake: 98  |  DOM (RK): 172
Nick Schmaltz,167.43,8,  KKUPFL ADP: 150.41  |  Elite Prospects Rank: 85  |  Steve Laidlaw: 155  |  Blake: 134  |  DOM (RK): 183
Petr Mrazek,167.91,5,  KKUPFL ADP: 223.05  |  DOM (RK): 162
Logan Cooley,168.03,7,  KKUPFL ADP: 216.38  |  Elite Prospects Rank: 127  |  Steve Laidlaw: 184  |  Blake: 173  |  DOM (RK): 165
Travis Sanheim,170.77,8,  KKUPFL ADP: 198.31  |  Elite Prospects Rank: 257  |  Steve Laidlaw: 167  |  Blake: 180  |  DOM (RK): 158
Mark Stone,171.48,8,  KKUPFL ADP: 126.42  |  Elite Prospects Rank: 87  |  Steve Laidlaw: 100  |  Blake: 97  |  DOM (RK): 201
