Nick Suzuki,121.24,5,  KKUPFL ADP: 136.58  |  Elite Prospects Rank: 77.0  |  Steve Laidlaw Rank: 117  |  DOM RK (PUCKIN AROUND): 122
Trevor Zegras,122.45,5,  KKUPFL ADP: 109.72  |  Elite Prospects Rank: 50.0  |  Steve Laidlaw Rank: 130  |  DOM RK (PUCKIN AROUND): 139
Tomas Hertl,123.56,5,  KKUPFL ADP: 161.8  |  Elite Prospects Rank: 121.0  |  Steve Laidlaw Rank: 103  |  DOM RK (PUCKIN AROUND): 110
Darnell Nurse,124.35,4,  KKUPFL ADP: 105.72  |  Steve Laidlaw Rank: 163  |  DOM RK (PUCKIN AROUND): 124
Troy Terry,125.95,5,  KKUPFL ADP: 110.14  |  Elite Prospects Rank: 104.0  |  Steve Laidlaw Rank: 136  |  DOM RK (PUCKIN AROUND): 135
Mark Stone,126.05,5,  KKUPFL ADP: 111.69  |  Elite Prospects Rank: 105.0  |  Steve Laidlaw Rank: 101  |  DOM RK (PUCKIN AROUND): 143
Radko Gudas,127.57,3,  KKUPFL ADP: 250.71  |  DOM RK (PUCKIN AROUND): 66
Noah Dobson,127.84,5,  KKUPFL ADP: 94.39  |  Elite Prospects Rank: 107.0  |  Steve Laidlaw Rank: 68  |  DOM RK (PUCKIN AROUND): 163
Adin Hill,127.89,4,  KKUPFL ADP: 203.62  |  Elite Prospects Rank: 218.0  |  DOM RK (PUCKIN AROUND): 75
Justin Faulk,129.42,4,  KKUPFL ADP: 134.48  |  Steve Laidlaw Rank: 137  |  DOM RK (PUCKIN AROUND): 125
Logan Couture,130.38,5,  KKUPFL ADP: 170.94  |  Elite Prospects Rank: 178.0  |  Steve Laidlaw Rank: 127  |  DOM RK (PUCKIN AROUND): 103
Morgan Rielly,131.84,5,  KKUPFL ADP: 111.56  |  Elite Prospects Rank: 79.0  |  Steve Laidlaw Rank: 99  |  DOM RK (PUCKIN AROUND): 159
Mathew Barzal,131.87,4,  KKUPFL ADP: 135.91  |  Elite Prospects Rank: 89.0  |  DOM RK (PUCKIN AROUND): 137
Brock Nelson,132.95,5,  KKUPFL ADP: 136.16  |  Elite Prospects Rank: 144.0  |  Steve Laidlaw Rank: 143  |  DOM RK (PUCKIN AROUND): 127
Nazem Kadri,134.36,5,  KKUPFL ADP: 145.89  |  Elite Prospects Rank: 116.0  |  Steve Laidlaw Rank: 69  |  DOM RK (PUCKIN AROUND): 148
Jake Debrusk,134.97,5,  KKUPFL ADP: 133.73  |  Elite Prospects Rank: 149.0  |  Steve Laidlaw Rank: 176  |  DOM RK (PUCKIN AROUND): 123
Gabe Vilardi,135.0,1,  Steve Laidlaw Rank: 135
Adam Larsson,135.24,3,  KKUPFL ADP: 173.72  |  DOM RK (PUCKIN AROUND): 116
Zach Werenski,136.79,5,  KKUPFL ADP: 70.52  |  Elite Prospects Rank: 100.0  |  Steve Laidlaw Rank: 37  |  DOM RK (PUCKIN AROUND): 201
Brandon Montour,137.82,5,  KKUPFL ADP: 70.16  |  Elite Prospects Rank: 182.0  |  Steve Laidlaw Rank: 47  |  DOM RK (PUCKIN AROUND): 187
Tyler Toffoli,139.02,5,  KKUPFL ADP: 90.08  |  Elite Prospects Rank: 154.0  |  Steve Laidlaw Rank: 91  |  DOM RK (PUCKIN AROUND): 173
Tj Oshie,140.0,1,  Steve Laidlaw Rank: 140
Devon Toews,141.12,5,  KKUPFL ADP: 129.11  |  Elite Prospects Rank: 160.0  |  Steve Laidlaw Rank: 141  |  DOM RK (PUCKIN AROUND): 144
Devon Levi,141.8,4,  KKUPFL ADP: 192.48  |  Elite Prospects Rank: 114.5  |  DOM RK (PUCKIN AROUND): 121
Brent Burns,142.91,5,  KKUPFL ADP: 78.17  |  Elite Prospects Rank: 98.0  |  Steve Laidlaw Rank: 62  |  DOM RK (PUCKIN AROUND): 203
